,,,i reviewed several digital cameras before settling on this one .,dep####reviewed####i######amod####cameras####several######amod####cameras####digital######dobj####reviewed####cameras######prepc_before####reviewed####settling######det####one####this######prep_on####settling####one
,,,this one was rated very high by several people check out this site and epinions.com .,det####one####this######nsubjpass####rated####one######auxpass####rated####was######advmod####high####very######amod####check####high######amod####people####several######prep_by####high####people######dobj####rated####check######det####site####this######prep_out####rated####site######prep_out####rated####epinions.com######conj_and####site####epinions.com
,,camera,i have not been disappointed with my purchase .,nsubjpass####disappointed####i######aux####disappointed####have######neg####disappointed####not######auxpass####disappointed####been######poss####purchase####my######prep_with####disappointed####purchase
picture quality,,,picture_quality in outdoor settings is indistinguishable from 35mm .,nsubj####indistinguishable####picture_quality######amod####settings####outdoor######prep_in####picture_quality####settings######cop####indistinguishable####is######prep_from####indistinguishable####35mm
indoor shot,,,"on average , indoor shots with a flash are not quite as good as 35mm .",prep_on####good####average######amod####shots####indoor######nsubj####good####shots######det####flash####a######prep_with####shots####flash######cop####good####are######neg####good####not######advmod####good####quite######advmod####good####as######prep_as####good####35mm
,,,"however , the convenience of using digital far outweighs the slightly less accurate indoor_pictures .",advmod####outweighs####however######det####convenience####the######nsubj####outweighs####convenience######prepc_of####convenience####using######dobj####using####digital######advmod####using####far######det####indoor_pictures####the######advmod####accurate####slightly######advmod####accurate####less######amod####indoor_pictures####accurate######dobj####outweighs####indoor_pictures
camera,,,i am extremely satisfied with this camera .,nsubjpass####satisfied####i######auxpass####satisfied####am######advmod####satisfied####extremely######det####camera####this######prep_with####satisfied####camera
,,,i purchased it from amazon on a since discontinued promotion .,nsubj####purchased####i######dobj####purchased####it######prep_from####purchased####amazon######det####promotion####a######advmod####promotion####since######amod####promotion####discontinued######prep_on####purchased####promotion
,,,buy an extra battery - life is good but still somewhat short .,det####battery####an######amod####battery####extra######dobj####buy####battery######nsubj####good####life######cop####good####is######parataxis####buy####good######parataxis####buy####still######advmod####good####still######conj_but####good####still######advmod####short####somewhat######dep####good####short
,,,do n't buy this camera if you are not going to purchase a 128 megabyte_card .,aux####buy####do######neg####buy####n't######det####camera####this######dobj####buy####camera######mark####going####if######nsubj####going####you######xsubj####purchase####you######aux####going####are######neg####going####not######advcl####buy####going######aux####purchase####to######xcomp####going####purchase######det####megabyte_card####a######num####megabyte_card####128######dobj####purchase####megabyte_card
,,,you need the storage to hold a decent amount of shots at 4 megapixel resolution .,nsubj####need####you######det####storage####the######nsubj####hold####storage######aux####hold####to######xcomp####need####hold######det####amount####a######amod####amount####decent######dobj####hold####amount######prep_of####amount####shots######num####resolution####4######amod####resolution####megapixel######prep_at####hold####resolution
,,,i have one thing to say to the numbskulls who complain that this camera 's controls are confusing and hard to remember :,nsubj####have####i######num####thing####one######nsubj####say####thing######aux####say####to######xcomp####have####say######det####numbskulls####the######prep_to####say####numbskulls######nsubj####complain####numbskulls######rcmod####numbskulls####complain######complm####confusing####that######det####camera####this######poss####controls####camera######nsubj####confusing####controls######nsubj####hard####controls######cop####confusing####are######ccomp####complain####confusing######ccomp####complain####hard######conj_and####confusing####hard######aux####remember####to######xcomp####confusing####remember
,,,read the directions !,det####directions####the######dobj####read####directions
,,,the regular mode in this camera works for 80 % of settings .,det####mode####the######amod####mode####regular######nsubj####works####mode######det####camera####this######prep_in####mode####camera######num####%####80######prep_for####works####%######prep_of####%####settings
scene mode,,,the `` scene `` mode works well for the remainder of shots that are not going to be in a `` regular `` setting .,det####mode####the######nn####mode####scene######nsubj####works####mode######advmod####works####well######det####remainder####the######prep_for####works####remainder######prep_of####remainder####shots######nsubj####going####shots######aux####going####are######neg####going####not######rcmod####shots####going######aux####be####to######xcomp####going####be######det####setting####a######amod####setting####regular######prep_in####be####setting
,,,i wish the camera had a higher optical zoom so that i could take better wildlife_photos .,nsubj####wish####i######det####camera####the######nsubj####had####camera######ccomp####wish####had######det####zoom####a######amod####zoom####higher######amod####zoom####optical######dobj####had####zoom######advmod####take####so######dep####take####that######nsubj####take####i######aux####take####could######dep####had####take######amod####wildlife_photos####better######dobj####take####wildlife_photos
optical setting,,,"however , its 3x optical setting is acceptable for 70 % of the shots that i take .",advmod####acceptable####however######poss####setting####its######amod####setting####3x######amod####setting####optical######nsubj####acceptable####setting######cop####acceptable####is######num####%####70######prep_for####acceptable####%######det####shots####the######prep_of####%####shots######complm####take####that######nsubj####take####i######ccomp####acceptable####take
,,,"buy this camera , you wo n't regret it .",ccomp####regret####buy######det####camera####this######dobj####buy####camera######nsubj####regret####you######aux####regret####wo######neg####regret####n't######dobj####regret####it
camera,,,"if you 're looking for a small , compact , super resolution digital camera , you can end your search with the nikon 4300 !",mark####looking####if######nsubj####looking####you######aux####looking####'re######advcl####end####looking######det####camera####a######amod####camera####small######amod####camera####compact######amod####camera####super######nn####camera####resolution######amod####camera####digital######prep_for####looking####camera######nsubj####end####you######aux####end####can######poss####search####your######dobj####end####search######det####nikon####the######prep_with####end####nikon######num####nikon####4300
picture quality,,,"after a lengthy and extensive journey for a feature-loaded , high performance , travel size_camera , i initially gravitated to this little gem because of the superior picture_quality 4 mega pixel .",det####journey####a######amod####journey####lengthy######conj_and####lengthy####extensive######amod####journey####extensive######prep_after####gravitated####journey######det####performance####a######amod####performance####feature-loaded######amod####performance####high######prep_for####journey####performance######nn####size_camera####travel######appos####performance####size_camera######dep####performance####i######advmod####gravitated####initially######det####gem####this######amod####gem####little######prep_to####gravitated####gem######det####picture_quality####the######amod####picture_quality####superior######prep_because_of####gem####picture_quality######num####pixel####4######amod####pixel####mega######nsubj####gravitated####pixel
nikon,,,"after using it for about a month , i can state unequivocably that this nikon definitely delivers a huge bang for the buck .",prepc_after####state####using######dobj####using####it######advmod####month####about######det####month####a######prep_for####using####month######nsubj####state####i######aux####state####can######advmod####state####unequivocably######complm####delivers####that######det####nikon####this######nsubj####delivers####nikon######advmod####delivers####definitely######ccomp####state####delivers######det####bang####a######amod####bang####huge######dobj####delivers####bang######det####buck####the######prep_for####bang####buck
"use, accessory",,,its easy to use and the sheer_fun of being able to use an array of nikon_accessories like the telephoto and wide-angle lenses is the proverbial icing on the cake .,poss####lenses####its######amod####lenses####easy######prep_to####easy####use######det####sheer_fun####the######prep_to####easy####sheer_fun######conj_and####use####sheer_fun######cop####able####being######prepc_of####sheer_fun####able######aux####use####to######xcomp####able####use######det####array####an######dobj####use####array######prep_of####array####nikon_accessories######det####telephoto####the######prep_like####nikon_accessories####telephoto######prep_like####nikon_accessories####wide-angle######conj_and####telephoto####wide-angle######nsubj####icing####lenses######cop####icing####is######det####icing####the######amod####icing####proverbial######det####cake####the######prep_on####icing####cake
"picture quality,feature",,,"yes , the picture_quality and features which are too numerous to mention are unmatched for any camera in this price_range .",dep####unmatched####yes######det####picture_quality####the######nsubj####numerous####picture_quality######nsubj####unmatched####picture_quality######conj_and####picture_quality####features######nsubj####numerous####features######nsubj####unmatched####features######cop####numerous####are######advmod####numerous####too######rcmod####picture_quality####numerous######aux####mention####to######xcomp####numerous####mention######cop####unmatched####are######det####camera####any######prep_for####unmatched####camera######det####price_range####this######prep_in####camera####price_range
"design,construction,optic",,,the design and construction are excellent -- as is the legendary quality of the nikon optics .,det####design####the######nsubj####excellent####design######conj_and####design####construction######nsubj####excellent####construction######cop####excellent####are######mark####quality####as######cop####quality####is######det####quality####the######amod####quality####legendary######advcl####excellent####quality######parataxis####excellent####quality######det####optics####the######nn####optics####nikon######prep_of####quality####optics
,,,i own a 35mm slr_camera and this is my second digital .,dep####own####i######det####slr_camera####a######num####slr_camera####35mm######nsubj####digital####slr_camera######conj_and####slr_camera####this######nsubj####digital####this######cop####digital####is######poss####digital####my######amod####digital####second######ccomp####own####digital
,,,"if you 're seeking that elusive state of photographic euphoria that is free of buyer 's remorse and filled with cool , then travel to the world of the coolpix 4300 !",mark####seeking####if######nsubj####seeking####you######aux####seeking####'re######advcl####travel####seeking######det####state####that######amod####state####elusive######dobj####seeking####state######amod####euphoria####photographic######prep_of####state####euphoria######nsubjpass####free####euphoria######nsubjpass####filled####euphoria######auxpass####free####is######rcmod####euphoria####free######poss####remorse####buyer######prep_of####free####remorse######rcmod####euphoria####filled######conj_and####free####filled######prep_with####filled####cool######advmod####travel####then######det####world####the######prep_to####travel####world######det####coolpix####the######prep_of####world####coolpix######num####coolpix####4300
,,,had it for a week .,dobj####had####it######det####week####a######prep_for####had####week
camera,,,"there are so many functions in this little , yet powerful camera !",expl####are####there######advmod####are####so######amod####functions####many######nsubj####are####functions######det####camera####this######amod####camera####little######advmod####little####yet######dep####little####powerful######prep_in####functions####camera
,,camera,seriously ! i love it !
,,,"my room is so dark and when i tried taking pics of it with my old camera , they came out black , but with this , they look the same in the picture as in real life .",poss####room####my######nsubj####dark####room######cop####dark####is######advmod####dark####so######ccomp####look####dark######advmod####tried####when######nsubj####tried####i######dep####came####tried######xcomp####tried####taking######dobj####taking####pics######prep_of####pics####it######poss####camera####my######amod####camera####old######prep_with####taking####camera######nsubj####came####they######conj_and####dark####came######ccomp####look####came######prt####came####out######acomp####came####black######acomp####came####with######conj_but####black####with######prep_with####black####this######nsubj####look####they######det####same####the######dobj####look####same######det####picture####the######prep_in####look####picture######dep####picture####as######amod####life####real######prep_in####picture####life
,,,"better actually cause my carpet looks clean , lol .",advmod####cause####better######advmod####cause####actually######dep####looks####cause######poss####carpet####my######dobj####cause####carpet######nsubj####looks####clean######appos####clean####lol
camera,,,but this camera is great !,cc####great####but######det####camera####this######nsubj####great####camera######cop####great####is
"picture quality,movie",,,the picture_quality is amazing and you can connect it to your tv and could make silent movies that way if you wanted to .,det####picture_quality####the######nsubj####amazing####picture_quality######cop####amazing####is######nsubj####connect####you######nsubj####make####you######aux####connect####can######conj_and####amazing####connect######dobj####connect####it######poss####tv####your######prep_to####connect####tv######aux####make####could######conj_and####amazing####make######conj_and####connect####make######amod####movies####silent######dobj####make####movies######dep####way####that######advmod####make####way######mark####wanted####if######nsubj####wanted####you######dep####way####wanted######prep####wanted####to
,,,"i can 't connect it to my computer though , but that 's a problem with windows me , not the camera .",dep####connect####i######poss####t####can######nsubj####connect####t######dobj####connect####it######poss####computer####my######prep_to####connect####computer######advmod####connect####though######nsubj####problem####that######cop####problem####'s######det####problem####a######conj_but####connect####problem######prep_with####problem####windows######dep####windows####me######neg####windows####not######det####camera####the######dep####windows####camera
,,,"if you have windows me you should upgrade to xp anyway , lol .",mark####have####if######nsubj####have####you######advcl####lol####have######csubj####lol####have######nsubj####me####windows######xcomp####have####me######nsubj####upgrade####you######xsubj####xp####you######aux####upgrade####should######parataxis####lol####upgrade######aux####xp####to######xcomp####upgrade####xp######advmod####xp####anyway
,,,but it works perfectly fine on my parent 's computer .,cc####works####but######nsubj####works####it######advmod####fine####perfectly######acomp####works####fine######poss####parent####my######poss####computer####parent######prep_on####fine####computer
lense cap,,,"it does have a lense cap , but it wo n't let you take pics with it on which is real good .",nsubj####have####it######aux####have####does######det####cap####a######amod####cap####lense######dobj####have####cap######nsubj####let####it######aux####let####wo######neg####let####n't######conj_but####have####let######nsubj####take####you######ccomp####let####take######dobj####take####pics######prep_with####pics####it######nsubj####good####which######cop####good####is######advmod####good####real######prepc_on####take####good
battery,,,the battery recharges ral fast and the recharger_thingy that comes with is real nice .,det####battery####the######nsubj####recharges####battery######dobj####recharges####ral######advmod####recharges####fast######det####recharger_thingy####the######nsubj####comes####recharger_thingy######nsubj####nice####recharger_thingy######rcmod####recharger_thingy####comes######prep####comes####with######cop####nice####is######advmod####nice####real######conj_and####recharges####nice
camera,,,"ooh , and i dropped it and it still works fine : this little camera has so many features_i have n't even gotten to all of them yet .",nsubj####dropped####ooh######conj_and####ooh####i######nsubj####dropped####i######nsubj####works####it######conj_and####it####it######nsubj####works####it######advmod####works####still######ccomp####dropped####works######acomp####works####fine######det####camera####this######amod####camera####little######nsubj####has####camera######parataxis####dropped####has######mark####gotten####so######amod####features_i####many######nsubj####gotten####features_i######aux####gotten####have######neg####gotten####n't######advmod####gotten####even######advcl####has####gotten######prep_to####gotten####all######prep_of####all####them######advmod####gotten####yet
,,,"i did quite a bit of research before buying this camera , and this one had everything_i was looking for .",nsubj####did####i######advmod####bit####quite######det####bit####a######dobj####did####bit######prep_of####bit####research######prepc_before####did####buying######det####camera####this######dobj####buying####camera######det####one####this######nsubj####had####one######conj_and####did####had######dobj####had####everything_i######aux####looking####was######rcmod####everything_i####looking######prep####looking####for
"use,feature, camera",,,"it 's easy for beginners to use , but has features that more serious photographers will love , so it 's an excellent camera to grow into .",nsubj####easy####it######xsubj####use####it######cop####easy####'s######prep_for####easy####beginners######aux####use####to######xcomp####easy####use######dep####has####but######dep####use####has######dobj####has####features######complm####love####that######advmod####serious####more######amod####photographers####serious######nsubj####love####photographers######aux####love####will######ccomp####has####love######mark####camera####so######nsubj####camera####it######cop####camera####'s######det####camera####an######amod####camera####excellent######advcl####use####camera######aux####grow####to######infmod####camera####grow######prep####grow####into
weight, picture,,"it 's light weight enough to take with you everywhere , but powerful enough to get outstanding pix .",nsubj####enough####it######nsubj####powerful####it######cop####enough####'s######amod####weight####light######measure####enough####weight######aux####take####to######xcomp####enough####take######prep_with####take####you######advmod####take####everywhere######conj_but####enough####powerful######advmod####powerful####enough######aux####get####to######xcomp####powerful####get######amod####pix####outstanding######dobj####get####pix
continuous shot mode,,,"i love the continuous shot_mode , which allows you to take up to 16 pix in rapid succession -- great for action_shots .",dep####love####i######det####shot_mode####the######amod####shot_mode####continuous######dobj####love####shot_mode######nsubj####allows####shot_mode######rcmod####shot_mode####allows######nsubj####take####you######aux####take####to######xcomp####allows####take######prt####take####up######num####pix####16######prep_to####take####pix######amod####succession####rapid######prep_in####pix####succession######dep####love####great######prep_for####great####action_shots
"photo quality,print",,,i 'm amazed at the photo_quality -- prints are indistinguishable from 35mm prints .,nsubjpass####amazed####i######auxpass####amazed####'m######det####photo_quality####the######prep_at####amazed####photo_quality######nsubj####indistinguishable####prints######cop####indistinguishable####are######parataxis####amazed####indistinguishable######num####prints####35mm######prep_from####indistinguishable####prints
8mb card,,,"i only have one complaint , and that is the 8mb card included .",nsubj####have####i######advmod####have####only######num####complaint####one######dobj####have####complaint######dep####included####that######dep####that####is######det####card####the######amod####card####8mb######nsubj####included####card######conj_and####have####included
8mb,,,8mb for a camera like this is a joke .,nsubj####joke####8mb######det####camera####a######prep_for####8mb####camera######prep_like####camera####this######cop####joke####is######det####joke####a
,,,a card with more memory is a must .,det####card####a######nsubj####a####card######amod####memory####more######prep_with####card####memory######cop####a####is######dep####a####must
,,,"a minor quibble , since most cameras on the market still only include the 8mb cards .",det####quibble####a######amod####quibble####minor######nsubj####include####quibble######amod####cameras####most######prep_since####quibble####cameras######det####market####the######prep_on####cameras####market######advmod####include####still######advmod####include####only######det####cards####the######amod####cards####8mb######dobj####include####cards
,,,"if you do any research into digital cameras , you 'll quickly find that this camera is just about the best value out there .",mark####do####if######nsubj####do####you######advcl####find####do######det####research####any######dobj####do####research######amod####cameras####digital######prep_into####do####cameras######nsubj####find####you######aux####find####'ll######advmod####find####quickly######complm####is####that######det####camera####this######nsubj####is####camera######ccomp####find####is######advmod####is####just######det####value####the######amod####value####best######prep_about####is####value######prep####value####out######pobj####out####there
,,,these are the reasons i think it 's great :,nsubj####reasons####these######cop####reasons####are######det####reasons####the######nsubj####think####i######rcmod####reasons####think######nsubj####great####it######cop####great####'s######ccomp####think####great
feature,,,1 it has all the features an amatuer photo-enthusiast would want .,dep####has####1######nsubj####has####it######predet####features####all######det####features####the######dobj####has####features######dobj####want####features######det####photo-enthusiast####an######nn####photo-enthusiast####amatuer######nsubj####want####photo-enthusiast######aux####want####would######rcmod####features####want
use,,,2 it is easy enough for my grandmother to use .,dep####easy####2######nsubj####easy####it######cop####easy####is######advmod####easy####enough######poss####grandmother####my######prep_for####easy####grandmother######aux####use####to######infmod####grandmother####use
control,size,,3 it is very compact but the controls are so well designed that they 're still easy to use .,dep####compact####3######nsubj####compact####it######cop####compact####is######advmod####compact####very######det####controls####the######nsubjpass####designed####controls######auxpass####designed####are######advmod####well####so######advmod####designed####well######conj_but####compact####designed######complm####easy####that######nsubj####easy####they######cop####easy####'re######advmod####easy####still######ccomp####designed####easy######aux####use####to######xcomp####easy####use
,,,4 it has optional lenses like wide angles and extra zooms .,dep####has####4######nsubj####has####it######amod####lenses####optional######dobj####has####lenses######amod####angles####wide######prep_like####lenses####angles######amod####zooms####extra######prep_like####lenses####zooms######conj_and####angles####zooms
,,,"5 for `` digital film `` it uses compact flash_cards , which are easy to find , cheap , reliable and supported by many other devices you may have at hoome .",amod####film####digital######prep_for####5####film######nsubj####uses####it######dep####film####uses######amod####flash_cards####compact######dobj####uses####flash_cards######nsubj####easy####which######cop####easy####are######rcmod####film####easy######aux####find####to######xcomp####easy####find######amod####film####cheap######amod####film####reliable######conj_and####cheap####reliable######amod####film####supported######conj_and####cheap####supported######amod####devices####many######amod####devices####other######prep_by####film####devices######dobj####have####devices######nsubj####have####you######aux####have####may######rcmod####devices####have######prep_at####film####hoome
nikon support,,,6 the nikon_coolpix line is a well-established line so you know support and parts are going to be available even when nikon releases a newer model .,nsubj####going####6######xsubj####available####6######det####line####the######nn####line####nikon_coolpix######nsubj####line####line######cop####line####is######det####line####a######amod####line####well-established######rcmod####6####line######mark####know####so######nsubj####know####you######advcl####line####know######dobj####know####support######dobj####know####parts######conj_and####support####parts######aux####going####are######aux####available####to######cop####available####be######xcomp####going####available######advmod####releases####even######advmod####releases####when######nsubj####releases####nikon######ccomp####available####releases######det####model####a######amod####model####newer######dobj####releases####model
picture quality,,,7 picture_quality is excellent .,num####picture_quality####7######nsubj####excellent####picture_quality######cop####excellent####is
battery life,,,8 battery_life is excellent .,num####battery_life####8######nsubj####excellent####battery_life######cop####excellent####is
optical zoom,,,9 3x built-in optical zoom is a lot for this price_range .,num####zoom####9######amod####zoom####3x######amod####zoom####built-in######amod####zoom####optical######nsubj####lot####zoom######cop####lot####is######det####lot####a######det####price_range####this######prep_for####lot####price_range
price,,,10 great price for all the features .,num####price####10######amod####price####great######nsubj####features####price######predet####the####all######prep_for####price####the
,,,here 's what you may miss or be annoyed by with this camera :,advmod####'s####here######dobj####miss####what######nsubj####miss####you######nsubj####annoyed####you######aux####miss####may######dep####'s####miss######cop####annoyed####be######dep####'s####annoyed######conj_or####miss####annoyed######prep####annoyed####by######dep####by####with######det####camera####this######pobj####with####camera
firewire,,,1 no direct firewire to the camera .,dep####firewire####1######det####firewire####no######amod####firewire####direct######det####camera####the######prep_to####firewire####camera
,,,"there is usb , though .",expl####is####there######nsubj####is####usb######advmod####is####though
viewfinder,,,"2 the camera is so small that when you attach some lenses i have the 19mm wide-angle -- wc-e 68 , the optical viewfinder is partially obscured .",dep####small####2######det####camera####the######nsubj####small####camera######cop####small####is######advmod####small####so######complm####obscured####that######advmod####attach####when######nsubj####attach####you######dep####obscured####attach######det####i####some######amod####i####lenses######nsubj####have####i######ccomp####attach####have######det####wide-angle####the######amod####wide-angle####19mm######dobj####have####wide-angle######amod####wide-angle####wc-e######dep####wc-e####68######det####viewfinder####the######amod####viewfinder####optical######nsubj####obscured####viewfinder######cop####obscured####is######advmod####obscured####partially######ccomp####small####obscured
,,,"this does n't affect the picture , of course .",nsubj####affect####this######aux####affect####does######neg####affect####n't######det####picture####the######dobj####affect####picture######prep_of####picture####course
,,,you just have to use the lcd_viewfinder to see the whole picture .,nsubj####have####you######xsubj####use####you######advmod####have####just######aux####use####to######xcomp####have####use######det####lcd_viewfinder####the######dobj####use####lcd_viewfinder######aux####see####to######infmod####lcd_viewfinder####see######det####picture####the######amod####picture####whole######dobj####see####picture
,,,it 's no problem for me personally .,nsubj####problem####it######cop####problem####'s######det####problem####no######prep_for####problem####me######advmod####problem####personally
,,,3 battery has to be removed to recharge .,num####battery####3######nsubj####has####battery######xsubj####removed####battery######aux####removed####to######auxpass####removed####be######xcomp####has####removed######aux####recharge####to######purpcl####removed####recharge
,,,"4 an ac_adapter for powering the camera while the battery 's out is not included , although one can be purchased separately .",dep####included####4######det####ac_adapter####an######nsubjpass####included####ac_adapter######prepc_for####ac_adapter####powering######det####camera####the######dobj####powering####camera######mark####out####while######det####battery####the######nsubj####out####battery######cop####out####'s######advcl####powering####out######auxpass####included####is######neg####included####not######mark####purchased####although######nsubjpass####purchased####one######aux####purchased####can######auxpass####purchased####be######advcl####included####purchased######advmod####purchased####separately
,,,5 two different adapters -- ur-e 4 and ur-e 7 -- are required for some attachment lenses .,num####adapters####5######num####adapters####two######amod####adapters####different######nsubjpass####required####adapters######dep####adapters####ur-e######num####ur-e####4######dep####adapters####ur-e######conj_and####ur-e####ur-e######dep####ur-e####7######auxpass####required####are######det####lenses####some######nn####lenses####attachment######prep_for####required####lenses
,,,"most of these `` annoyances `` , though , are comparable to what you 'll find on other cameras in this price_range .",prep_of####most####these######nsubj####comparable####annoyances######advmod####comparable####though######cop####comparable####are######rcmod####these####comparable######dobj####find####what######nsubj####find####you######aux####find####'ll######prepc_to####comparable####find######amod####cameras####other######prep_on####find####cameras######det####price_range####this######prep_in####comparable####price_range
,,,"i am new to the whole digital camera_thing ; well , new to the whole camera_thing period , really .",nsubj####new####i######cop####new####am######det####camera_thing####the######amod####camera_thing####whole######amod####camera_thing####digital######prep_to####new####camera_thing######advmod####camera_thing####well######amod####camera_thing####new######det####period####the######amod####period####whole######nn####period####camera_thing######prep_to####new####period######advmod####new####really
"learn,image",price,,"this camera was affordable , very easy to learn , and produces spectacular images .",det####camera####this######nsubj####affordable####camera######nsubj####easy####camera######nsubj####produces####camera######cop####affordable####was######advmod####easy####very######conj_and####affordable####easy######aux####learn####to######xcomp####easy####learn######conj_and####affordable####produces######amod####images####spectacular######dobj####produces####images
"auto mode,scene mode,manual mode",,,the auto-mode is good enough for most shots but the 4300 also boasts 12 versatile scene_modes as well as a manual mode though i admit i have n't played with it too much on manual .,det####auto-mode####the######nsubj####good####auto-mode######cop####good####is######advmod####good####enough######amod####shots####most######prep_for####good####shots######det####4300####the######nsubj####boasts####4300######advmod####boasts####also######conj_but####good####boasts######num####scene_modes####12######amod####scene_modes####versatile######dobj####boasts####scene_modes######det####mode####a######amod####mode####manual######dobj####boasts####mode######conj_and####scene_modes####mode######mark####admit####though######nsubj####admit####i######advcl####boasts####admit######nsubj####played####i######aux####played####have######neg####played####n't######ccomp####admit####played######prep_with####played####it######advmod####much####too######advmod####played####much######dep####much####on######pobj####on####manual
size,,,it 's size also makes it ideal for travel .,poss####size####it######nsubj####makes####size######advmod####makes####also######nsubj####ideal####it######xcomp####makes####ideal######prep_for####ideal####travel
camera,,,"overall the nikon 4300 is a very dependable , robust , and useful little camera .",advmod####camera####overall######det####4300####the######amod####4300####nikon######nsubj####camera####4300######cop####camera####is######det####camera####a######advmod####dependable####very######amod####camera####dependable######amod####camera####robust######conj_and####robust####useful######amod####camera####useful######amod####camera####little
"camera, print quality",,,awesome camera with huge print_quality in a tiny package .,amod####camera####awesome######amod####print_quality####huge######prep_with####camera####print_quality######det####package####a######amod####package####tiny######prep_in####camera####package
"closeup mode, battery",,,"the same 4mp chip from the 4500 camera , plus a 3x zoom with the ability to expand upon that with extenders , great closeup_mode , long lasting rechargable battery , etc etc .",det####4mp####the######amod####4mp####same######nsubj####chip####4mp######det####camera####the######num####camera####4500######prep_from####chip####camera######det####zoom####a######amod####zoom####3x######conj_plus####chip####zoom######det####ability####the######prep_with####zoom####ability######aux####expand####to######infmod####ability####expand######prep_upon####expand####that######prep_with####that####extenders######amod####closeup_mode####great######dep####etc####closeup_mode######amod####battery####long######amod####battery####lasting######nn####battery####rechargable######appos####closeup_mode####battery######dep####etc####etc######dobj####chip####etc
camera,,,"in my opinion it 's the best camera for the money if you 're looking for something that 's easy to use , small good for travel , and provides excellent , sharp images .",poss####opinion####my######prep_in####camera####opinion######nsubj####camera####it######cop####camera####'s######det####camera####the######amod####camera####best######det####money####the######prep_for####camera####money######mark####looking####if######nsubj####looking####you######aux####looking####'re######advcl####camera####looking######prep_for####looking####something######nsubj####easy####something######cop####easy####'s######rcmod####something####easy######aux####use####to######xcomp####easy####use######acomp####looking####small######dep####small####good######prep_for####small####travel######acomp####looking####provides######conj_and####small####provides######amod####images####excellent######amod####images####sharp######dobj####provides####images
